id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_m2_cleaned,rooms_str,city,latitude,longitude
3469492,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-winorosli-3-pokojowe-x9r8b3,ponad miesiąc temu,19.0,Warszawa Białołęka,ul. Winorośli,Mieszkanie,3,59,True,865 000,14 786zł / m²,865000.0,14786.0,59.0,3.0,Warszawa,52.339182,20.951213
3468940,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-pulku-ak-baszta-2-pokojowe-b3t8x0,ponad miesiąc temu,6.0,Warszawa Mokotów,"ul. Pułku AK ""Baszta""",Mieszkanie,2,63,True,895 000,14 274zł / m²,895000.0,14274.0,63.0,2.0,Warszawa,52.190873,21.006045
3467506,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-wilanowska-3-pokojowe-i8v8q1,ponad miesiąc temu,40.0,Warszawa Wilanów,ul. Wilanowska,Mieszkanie,3,73,True,1 248 000,17 035zł / m²,1248000.0,17035.0,73.0,3.0,Warszawa,52.243644,21.184508
3467124,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-mordechaja-anielewicza-2-pokojowe-l2t0k6,ponad miesiąc temu,12.0,Warszawa Śródmieście,ul. Mordechaja Anielewicza,Mieszkanie,2,39,True,799 000,20 430zł / m²,799000.0,20430.0,39.0,2.0,Warszawa,52.246569,20.986228
3465040,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-zamiany-4-pokojowe-a0u5i2,ponad miesiąc temu,10.0,Warszawa Ursynów,ul. Zamiany,Mieszkanie,4,84,True,950 000,11 296zł / m²,950000.0,11296.0,84.0,4.0,Warszawa,52.159974,21.035527
3463810,https://adresowo.pl/o/mieszkanie-warszawa-wawer-3-pokojowe-180-m2-q5k3x3,ponad miesiąc temu,34.0,Warszawa Wawer,,Mieszkanie,3,180,True,3 499 000,19 428zł / m²,3499000.0,19428.0,180.0,3.0,Warszawa,52.232949,21.217516
3463354,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-marynin-3-pokojowe-w2x5n9,ponad miesiąc temu,9.0,Warszawa Bemowo,ul. Marynin,Mieszkanie,3,73,True,1 490 000,20 411zł / m²,1490000.0,20411.0,73.0,3.0,Warszawa,52.246347,20.923545
3463278,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-walbrzyska-2-pokojowe-k6y9y0,ponad miesiąc temu,7.0,Warszawa Mokotów,ul. Wałbrzyska,Mieszkanie,2,40,True,835 000,20 849zł / m²,835000.0,20849.0,40.0,2.0,Warszawa,52.173435,21.027816
3460242,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-radiowa-4-pokojowe-x2o6m1,ponad miesiąc temu,22.0,Warszawa Bemowo,ul. Radiowa,Mieszkanie,4,143,True,1 695 000,11 878zł / m²,1695000.0,11878.0,143.0,4.0,Warszawa,52.257232,20.901507
3460202,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czerska-3-pokojowe-a6p0j7,ponad miesiąc temu,,Warszawa Mokotów,ul. Czerska,Mieszkanie,3,83,True,1 925 000,23 137zł / m²,1925000.0,23137.0,83.0,3.0,Warszawa,52.205462,21.045525
3458654,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-krolow-polskich-3-pokojowe-p9g5d6,ponad miesiąc temu,14.0,Warszawa Ursus,ul. Królów Polskich,Mieszkanie,3,62,True,868 000,14 000zł / m²,868000.0,14000.0,62.0,3.0,Warszawa,52.197278,20.862351
3458570,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-al-gen-wladyslawa-sikorskiego-3-pokojowe-u9e1r9,ponad miesiąc temu,8.0,Warszawa Mokotów,al. gen. Władysława Sikorskiego,Mieszkanie,3,63,True,1 280 000,20 317zł / m²,1280000.0,20317.0,63.0,3.0,Warszawa,52.182487,21.045192
3457044,https://adresowo.pl/o/mieszkanie-warszawa-praga-2-pokojowe-37-m2-c3f7x3,ponad miesiąc temu,10.0,Warszawa Praga,,Mieszkanie,2,37,True,599 000,16 189zł / m²,599000.0,16189.0,37.0,2.0,Warszawa,52.23072,21.016317
3456882,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-konstancinska-4-pokojowe-j0q9s0,ponad miesiąc temu,34.0,Warszawa Mokotów,ul. Konstancińska,Mieszkanie,4,87,True,1 160 000,13 410zł / m²,1160000.0,13410.0,87.0,4.0,Warszawa,52.187399,21.060138
3661276,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-dynarska-3-pokojowe-i0n5t9,ponad miesiąc temu,18.0,Warszawa Bemowo,ul. Dynarska,Mieszkanie,3,69,True,870 000,12 647zł / m²,870000.0,12647.0,69.0,3.0,Warszawa,52.258188,20.916152
3718366,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-zieby-2-pokojowe-f6u9n7,4 dni temu,20.0,Warszawa Ursynów,ul. Zięby,Mieszkanie,2,49,True,1 131 140,23 000zł / m²,1131140.0,23000.0,49.0,2.0,Warszawa,52.149266,21.024424
3712394,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-leopolda-staffa-3-pokojowe-b3i2m6,4 dni temu,10.0,Warszawa Bielany,ul. Leopolda Staffa,Mieszkanie,3,44,True,670 000,15 227zł / m²,670000.0,15227.0,44.0,3.0,Warszawa,52.274526,20.954971
3718244,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-optykow-2-pokojowe-p1t7a8,4 dni temu,6.0,Warszawa Praga-Południe,ul. Optyków,Mieszkanie,2,48,True,1 300 000,26 982zł / m²,1300000.0,26982.0,48.0,2.0,Warszawa,52.231224,21.109745
3718230,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-franciszka-klimczaka-2-pokojowe-r0m1y3,4 dni temu,19.0,Warszawa Wilanów,ul. Franciszka Klimczaka,Mieszkanie,2,61,True,1 290 000,21 148zł / m²,1290000.0,21148.0,61.0,2.0,Warszawa,52.162479,21.076849
3718108,https://adresowo.pl/o/mieszkanie-warszawa-winnica-ul-dionizosa-2-pokojowe-u4c5o6,4 dni temu,8.0,Warszawa Winnica,ul. Dionizosa,Mieszkanie,2,38,True,559 000,14 907zł / m²,559000.0,14907.0,38.0,2.0,Warszawa,52.338446,20.95157
3717942,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-smigielska-3-pokojowe-o4a1g8,4 dni temu,9.0,Warszawa Ursus,ul. Śmigielska,Mieszkanie,3,59,True,862 315,14 520zł / m²,862315.0,14520.0,59.0,3.0,Warszawa,52.198595,20.870121
3717858,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-kwiatowa-1-pokoj-m6v2c9,5 dni temu,8.0,Warszawa Mokotów,ul. Kwiatowa,Mieszkanie,1,25,True,598 000,23 920zł / m²,598000.0,23920.0,25.0,1.0,Warszawa,52.251705,21.221469
3717860,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-2-pokojowe-40-m2-n9x2c8,5 dni temu,8.0,Warszawa Białołęka,,Mieszkanie,2,40,True,750 000,18 750zł / m²,750000.0,18750.0,40.0,2.0,Warszawa,52.322551,21.032482
3717786,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-pulawska-3-pokojowe-o2k7b3,5 dni temu,20.0,Warszawa Mokotów,ul. Puławska,Mieszkanie,3,67,True,1 200 000,17 910zł / m²,1200000.0,17910.0,67.0,3.0,Warszawa,52.144373,21.017824
3717744,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-siennicka-2-pokojowe-z1p2q0,5 dni temu,12.0,Warszawa Praga-Południe,ul. Siennicka,Mieszkanie,2,32,True,542 000,16 938zł / m²,542000.0,16938.0,32.0,2.0,Warszawa,52.250069,21.077362
3717712,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-dywizjonu-303-2-pokojowe-u2q6u1,5 dni temu,10.0,Warszawa Bemowo,ul. Dywizjonu 303,Mieszkanie,2,44,True,699 000,15 886zł / m²,699000.0,15886.0,44.0,2.0,Warszawa,52.24657,20.909642
3717652,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-cieszynska-3-pokojowe-z5b4q9,5 dni temu,13.0,Warszawa Mokotów,ul. Cieszyńska,Mieszkanie,3,54,True,900 000,16 547zł / m²,900000.0,16547.0,54.0,3.0,Warszawa,52.183143,21.026687
3717632,https://adresowo.pl/o/mieszkanie-warszawa-powisle-ul-gornoslaska-2-pokojowe-g7i9x9,5 dni temu,6.0,Warszawa Powiśle,ul. Górnośląska,Mieszkanie,2,30,True,1 250 000,41 667zł / m²,1250000.0,41667.0,30.0,2.0,Warszawa,52.225107,21.035635
3717042,https://adresowo.pl/o/mieszkanie-warszawa-5-pokojowe-96-m2-s6z8d7,6 dni temu,8.0,Warszawa,,Mieszkanie,5,96,True,876 000,9 125zł / m²,876000.0,9125.0,96.0,5.0,Warszawa,52.23072,21.016317
3717018,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-adama-mickiewicza-2-pokojowe-h9r6p1,6 dni temu,7.0,Warszawa Żoliborz,ul. Adama Mickiewicza,Mieszkanie,2,44,True,1 289 000,29 295zł / m²,1289000.0,29295.0,44.0,2.0,Warszawa,52.244235,21.21993
3716998,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-artura-grottgera-1-pokoj-j4l3j3,6 dni temu,12.0,Warszawa Mokotów,ul. Artura Grottgera,Mieszkanie,1,26,True,579 000,21 957zł / m²,579000.0,21957.0,26.0,1.0,Warszawa,52.205348,21.029934
3716858,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-budki-szczesliwickie-1-pokoj-a1v8b9,6 dni temu,7.0,Warszawa Włochy,ul. Budki Szczęśliwickie,Mieszkanie,1,29,True,550 000,19 097zł / m²,550000.0,19097.0,29.0,1.0,Warszawa,52.20814,20.93746
3716016,https://adresowo.pl/o/mieszkanie-warszawa-wola-al-jana-pawla-ii-3-pokojowe-h4a8p8,ponad tydzień temu,7.0,Warszawa Wola,al. Jana Pawła II,Mieszkanie,3,87,True,1 795 000,20 680zł / m²,1795000.0,20680.0,87.0,3.0,Warszawa,52.244364,20.991669
3715992,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-dorycka-2-pokojowe-r7x1a7,ponad tydzień temu,5.0,Warszawa Bielany,ul. Dorycka,Mieszkanie,2,37,True,595 000,16 081zł / m²,595000.0,16081.0,37.0,2.0,Warszawa,52.296879,20.939505
3715824,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-rakietnikow-2-pokojowe-b2t8h3,ponad tydzień temu,3.0,Warszawa Ursus,ul. Rakietników,Mieszkanie,2,38,True,490 000,12 895zł / m²,490000.0,12895.0,38.0,2.0,Warszawa,52.194931,20.890443
3715818,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-pruszkowska-2-pokojowe-s5o7m8,ponad tydzień temu,15.0,Warszawa Ochota,ul. Pruszkowska,Mieszkanie,2,39,True,750 000,19 481zł / m²,750000.0,19481.0,39.0,2.0,Warszawa,52.201809,20.979338
3715794,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-wielunska-2-pokojowe-m2i5a4,ponad tydzień temu,6.0,Warszawa Wola,ul. Wieluńska,Mieszkanie,2,50,True,700 000,14 000zł / m²,700000.0,14000.0,50.0,2.0,Warszawa,52.232238,20.953944
3715796,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-jara-2-pokojowe-p5i6l1,ponad tydzień temu,13.0,Warszawa Wilanów,ul. Jara,Mieszkanie,2,56,True,1 042 000,18 498zł / m²,1042000.0,18498.0,56.0,2.0,Warszawa,52.17504,21.112545
3715776,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bergamotki-2-pokojowe-n2h6g2,ponad tydzień temu,18.0,Warszawa Mokotów,ul. Bergamotki,Mieszkanie,2,42,True,960 000,22 792zł / m²,960000.0,22792.0,42.0,2.0,Warszawa,52.177481,21.041847
3715704,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-kokoryczki-1-pokoj-w7u7i5,ponad tydzień temu,20.0,Warszawa Praga-Południe,ul. Kokoryczki,Mieszkanie,1,25,True,550 000,22 000zł / m²,550000.0,22000.0,25.0,1.0,Warszawa,52.234441,21.122984
3715570,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-powstancow-slaskich-4-pokojowe-p9s6y1,ponad tydzień temu,,Warszawa Bemowo,ul. Powstańców Śląskich,Mieszkanie,4,82,True,1 300 000,15 854zł / m²,1300000.0,15854.0,82.0,4.0,Warszawa,52.241945,20.912772
3715552,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-wolfganga-amadeusza-mozarta-3-pokojowe-t5q5k3,ponad tydzień temu,20.0,Warszawa Mokotów,ul. Wolfganga Amadeusza Mozarta,Mieszkanie,3,58,True,890 000,15 345zł / m²,890000.0,15345.0,58.0,3.0,Warszawa,52.171827,21.030951
3715538,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-meander-4-pokojowe-x1a4n9,ponad tydzień temu,10.0,Warszawa Ursynów,ul. Meander,Mieszkanie,4,63,True,975 000,15 379zł / m²,975000.0,15379.0,63.0,4.0,Warszawa,52.141228,21.053132
3715188,https://adresowo.pl/o/mieszkanie-warszawa-bielany-3-pokojowe-48-m2-x3t0y1,ponad tydzień temu,8.0,Warszawa Bielany,,Mieszkanie,3,48,True,780 000,16 250zł / m²,780000.0,16250.0,48.0,3.0,Warszawa,52.23072,21.016317
3715168,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-2-pokojowe-52-m2-v5k4z7,ponad tydzień temu,10.0,Warszawa Mokotów,,Mieszkanie,2,52,True,1 150 000,22 115zł / m²,1150000.0,22115.0,52.0,2.0,Warszawa,52.222529,21.019696
3715166,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-marszalkowska-1-pokoj-b0i2z9,ponad tydzień temu,20.0,Warszawa Śródmieście,ul. Marszałkowska,Mieszkanie,1,23,True,539 000,23 776zł / m²,539000.0,23776.0,23.0,1.0,Warszawa,52.228148,21.012581
3715140,https://adresowo.pl/o/mieszkanie-warszawa-szczesliwice-ul-karola-dickensa-1-pokoj-n1i3s8,ponad tydzień temu,6.0,Warszawa Szczęśliwice,ul. Karola Dickensa,Mieszkanie,1,24,True,390 000,16 518zł / m²,390000.0,16518.0,24.0,1.0,Warszawa,52.206481,20.969822
3715086,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-plk-witolda-lokuciewskiego-3-pokojowe-d7u1y1,ponad tydzień temu,19.0,Warszawa Bemowo,ul. płk. Witolda Łokuciewskiego,Mieszkanie,3,62,True,1 249 000,20 145zł / m²,1249000.0,20145.0,62.0,3.0,Warszawa,52.245722,20.898836
3715006,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-aleksandra-kaminskiego-3-pokojowe-o4x9m9,ponad tydzień temu,8.0,Warszawa Białołęka,ul. Aleksandra Kamińskiego,Mieszkanie,3,61,True,799 000,13 098zł / m²,799000.0,13098.0,61.0,3.0,Warszawa,52.322181,20.952123
3714964,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-cypriana-kamila-norwida-2-pokojowe-s1d5a9,ponad tydzień temu,12.0,Warszawa Wola,ul. Cypriana Kamila Norwida,Mieszkanie,2,37,True,720 000,19 459zł / m²,720000.0,19459.0,37.0,2.0,Warszawa,52.242556,21.221126
3714810,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-monte-cassino-2-pokojowe-o8u8u8,ponad tydzień temu,12.0,Warszawa Wola,ul. Monte Cassino,Mieszkanie,2,37,True,749 000,20 243zł / m²,749000.0,20243.0,37.0,2.0,Warszawa,52.236235,20.945349
3714610,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-aluzyjna-2-pokojowe-i4h7h4,ponad tydzień temu,20.0,Warszawa Tarchomin,ul. Aluzyjna,Mieszkanie,2,47,True,700 000,15 018zł / m²,700000.0,15018.0,47.0,2.0,Warszawa,52.347249,20.938952
3714562,https://adresowo.pl/o/mieszkanie-warszawa-goclaw-ul-miedzyborska-4-pokojowe-r6o4n5,ponad tydzień temu,16.0,Warszawa Gocław,ul. Międzyborska,Mieszkanie,4,120,True,2 400 000,20 000zł / m²,2400000.0,20000.0,120.0,4.0,Warszawa,52.238148,21.080729
3714490,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-jutrzenki-2-pokojowe-a6v9m4,ponad tydzień temu,11.0,Warszawa Włochy,ul. Jutrzenki,Mieszkanie,2,44,True,870 625,19 900zł / m²,870625.0,19900.0,44.0,2.0,Warszawa,52.216823,21.23179
3714428,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-osowska-2-pokojowe-c2e9p9,ponad tydzień temu,17.0,Warszawa Praga,ul. Osowska,Mieszkanie,2,43,True,710 000,16 706zł / m²,710000.0,16706.0,43.0,2.0,Warszawa,52.245287,21.10256
3714420,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-bokserska-1-pokoj-w2b5t1,ponad tydzień temu,10.0,Warszawa Mokotów,ul. Bokserska,Mieszkanie,1,23,True,480 000,20 460zł / m²,480000.0,20460.0,23.0,1.0,Warszawa,52.169439,20.998187
3714372,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-aleje-jerozolimskie-1-pokoj-n3u4w1,ponad tydzień temu,8.0,Warszawa Włochy,ul. Aleje Jerozolimskie,Mieszkanie,1,32,True,520 000,16 250zł / m²,520000.0,16250.0,32.0,1.0,Warszawa,52.198015,20.930801
3714314,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-wlodarzewska-4-pokojowe-s2z1y2,ponad tydzień temu,18.0,Warszawa Ochota,ul. Włodarzewska,Mieszkanie,4,112,True,1 590 000,14 175zł / m²,1590000.0,14175.0,112.0,4.0,Warszawa,52.202218,20.954742
3714302,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-jaktorowska-3-pokojowe-h9u3s6,ponad tydzień temu,16.0,Warszawa Wola,ul. Jaktorowska,Mieszkanie,3,47,True,970 000,20 638zł / m²,970000.0,20638.0,47.0,3.0,Warszawa,52.234325,20.979075
3714154,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-ksiezycowa-1-pokoj-b8h6j1,ponad tydzień temu,9.0,Warszawa Bielany,ul. Księżycowa,Mieszkanie,1,32,True,515 000,16 205zł / m²,515000.0,16205.0,32.0,1.0,Warszawa,52.273298,20.910684
3714128,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-gawota-5-pokojowe-j3v1k7,ponad tydzień temu,20.0,Warszawa Ursynów,ul. Gawota,Mieszkanie,5,146,True,1 850 000,12 671zł / m²,1850000.0,12671.0,146.0,5.0,Warszawa,52.137953,21.011505
3714102,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-dzikiej-kaczki-3-pokojowe-z8j0d2,ponad tydzień temu,6.0,Warszawa Białołęka,ul. Dzikiej Kaczki,Mieszkanie,3,59,True,875 000,14 831zł / m²,875000.0,14831.0,59.0,3.0,Warszawa,52.344384,20.945073
3714068,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-grenadierow-3-pokojowe-p5v4i3,ponad tydzień temu,9.0,Warszawa Praga-Południe,ul. Grenadierów,Mieszkanie,3,49,True,799 000,16 474zł / m²,799000.0,16474.0,49.0,3.0,Warszawa,52.241032,21.081386
3714056,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-herbu-janina-3-pokojowe-p5q7g8,ponad tydzień temu,11.0,Warszawa Wilanów,ul. Herbu Janina,Mieszkanie,3,54,True,1 060 000,19 572zł / m²,1060000.0,19572.0,54.0,3.0,Warszawa,52.153794,21.078421
3713950,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-edmunda-jana-osmanczyka-2-pokojowe-f4q6c7,ponad tydzień temu,12.0,Warszawa Bemowo,ul. Edmunda Jana Osmańczyka,Mieszkanie,2,57,True,835 000,14 779zł / m²,835000.0,14779.0,57.0,2.0,Warszawa,52.260405,20.931597
3713894,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-al-jerzego-waszyngtona-2-pokojowe-v3p4c8,ponad tydzień temu,7.0,Warszawa Praga-Południe,al. Jerzego Waszyngtona,Mieszkanie,2,48,True,890 000,18 542zł / m²,890000.0,18542.0,48.0,2.0,Warszawa,52.241038,21.065945
3713854,https://adresowo.pl/o/mieszkanie-warszawa-brodno-ul-chodecka-2-pokojowe-s2i7k8,ponad tydzień temu,4.0,Warszawa Bródno,ul. Chodecka,Mieszkanie,2,38,True,550 000,14 474zł / m²,550000.0,14474.0,38.0,2.0,Warszawa,52.29308,21.041846
3713550,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-dworska-ul-sokratesa-2-pokojowe-j5t2c1,ponad tydzień temu,19.0,Warszawa Białołęka Dworska,ul. Sokratesa,Mieszkanie,2,55,True,1 150 000,21 062zł / m²,1150000.0,21062.0,55.0,2.0,Warszawa,52.284384,20.928121
3713340,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-warszawska-2-pokojowe-o5b1q9,ponad tydzień temu,8.0,Warszawa Ursus,ul. Warszawska,Mieszkanie,2,49,True,799 000,16 240zł / m²,799000.0,16240.0,49.0,2.0,Warszawa,52.244997,21.192296
3679462,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-okaryny-3-pokojowe-x8n4y5,ponad tydzień temu,1.0,Warszawa Ursynów,ul. Okaryny,Mieszkanie,3,63,True,1 150 000,18 130zł / m²,1150000.0,18130.0,63.0,3.0,Warszawa,52.164669,21.035106
3712740,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-dzieci-warszawy-4-pokojowe-r8x5q4,ponad tydzień temu,10.0,Warszawa Ursus,ul. Dzieci Warszawy,Mieszkanie,4,96,True,1 660 000,17 292zł / m²,1660000.0,17292.0,96.0,4.0,Warszawa,52.193758,20.903124
3712684,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-juliana-konstantego-ordona-2-pokojowe-m8r1g9,ponad tydzień temu,9.0,Warszawa Wola,ul. Juliana Konstantego Ordona,Mieszkanie,2,37,True,788 405,21 500zł / m²,788405.0,21500.0,37.0,2.0,Warszawa,52.224458,20.953439
3712610,https://adresowo.pl/o/mieszkanie-warszawa-zeran-ul-marywilska-2-pokojowe-n2a6y9,ponad tydzień temu,10.0,Warszawa Żerań,ul. Marywilska,Mieszkanie,2,48,True,810 000,16 815zł / m²,810000.0,16815.0,48.0,2.0,Warszawa,52.308771,21.005408
3712562,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-slodowiec-2-pokojowe-l9m5r7,ponad tydzień temu,9.0,Warszawa Bielany,ul. Słodowiec,Mieszkanie,2,48,True,790 000,16 632zł / m²,790000.0,16632.0,48.0,2.0,Warszawa,52.274157,20.96248
3712548,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-kobielska-2-pokojowe-i6n2q4,ponad tydzień temu,7.0,Warszawa Praga-Południe,ul. Kobielska,Mieszkanie,2,37,True,650 000,17 426zł / m²,650000.0,17426.0,37.0,2.0,Warszawa,52.247401,21.082256
3712534,https://adresowo.pl/o/mieszkanie-warszawa-ochota-al-niepodleglosci-5-pokojowe-c6c7w5,ponad tydzień temu,13.0,Warszawa Ochota,al. Niepodległości,Mieszkanie,5,103,True,2 228 000,21 606zł / m²,2228000.0,21606.0,103.0,5.0,Warszawa,52.201793,21.01083
3712426,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-ilawska-2-pokojowe-y3c5o2,ponad tydzień temu,3.0,Warszawa Praga-Południe,ul. Iławska,Mieszkanie,2,41,True,740 000,18 124zł / m²,740000.0,18124.0,41.0,2.0,Warszawa,52.201973,21.174984
3712402,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-1-pokoj-31-m2-h7j3w4,ponad tydzień temu,8.0,Warszawa Mokotów,,Mieszkanie,1,31,True,630 000,20 323zł / m²,630000.0,20323.0,31.0,1.0,Warszawa,52.222529,21.019696
3712334,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-klasykow-2-pokojowe-m6f6y9,ponad tydzień temu,8.0,Warszawa Białołęka,ul. Klasyków,Mieszkanie,2,43,True,689 000,16 023zł / m²,689000.0,16023.0,43.0,2.0,Warszawa,52.335146,20.975368
3619240,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-baletowa-5-pokojowe-k6d0i0,ponad miesiąc temu,7.0,Warszawa Ursynów,ul. Baletowa,Mieszkanie,5,213,True,2 150 000,10 094zł / m²,2150000.0,10094.0,213.0,5.0,Warszawa,52.125719,20.994946
3701126,https://adresowo.pl/o/mieszkanie-warszawa-marysin-wawerski-ul-krola-maciusia-3-pokojowe-j6u9j7,ponad tydzień temu,1.0,Warszawa Marysin Wawerski,ul. Króla Maciusia,Mieszkanie,3,43,True,580 000,13 488zł / m²,580000.0,13488.0,43.0,3.0,Warszawa,52.238636,21.145891
3701048,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-mjr-henryka-sucharskiego-2-pokojowe-w1a7l3,ponad tydzień temu,9.0,Warszawa Bemowo,ul. mjr. Henryka Sucharskiego,Mieszkanie,2,42,True,695 000,16 548zł / m²,695000.0,16548.0,42.0,2.0,Warszawa,52.227332,20.913013
3701010,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-pulawska-4-pokojowe-j6p7i3,ponad tydzień temu,20.0,Warszawa Mokotów,ul. Puławska,Mieszkanie,4,90,True,2 120 000,23 556zł / m²,2120000.0,23556.0,90.0,4.0,Warszawa,52.144373,21.017824
3691504,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-kazimierzowska-1-pokoj-s3o8l3,ponad tydzień temu,14.0,Warszawa Mokotów,ul. Kazimierzowska,Mieszkanie,1,49,True,999 000,20 388zł / m²,999000.0,20388.0,49.0,1.0,Warszawa,52.202748,21.015868
3700836,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-malborska-3-pokojowe-v7i1x3,ponad tydzień temu,19.0,Warszawa Targówek,ul. Malborska,Mieszkanie,3,70,True,1 400 000,20 000zł / m²,1400000.0,20000.0,70.0,3.0,Warszawa,52.301692,21.076788
3700716,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-adama-branickiego-2-pokojowe-i5l5d9,ponad tydzień temu,13.0,Warszawa Wilanów,ul. Adama Branickiego,Mieszkanie,2,62,True,1 350 000,21 880zł / m²,1350000.0,21880.0,62.0,2.0,Warszawa,52.157312,21.078907
3700488,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-kazimierza-sotta-sokola-3-pokojowe-l7t4r4,ponad tydzień temu,10.0,Warszawa Ursynów,"ul. Kazimierza Sotta ""Sokoła""",Mieszkanie,3,113,True,1 690 000,14 956zł / m²,1690000.0,14956.0,113.0,3.0,Warszawa,52.144243,21.067023
3700474,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-pandy-4-pokojowe-k1s6i0,ponad tydzień temu,4.0,Warszawa Ochota,ul. Pandy,Mieszkanie,4,170,True,3 600 000,21 176zł / m²,3600000.0,21176.0,170.0,4.0,Warszawa,52.208774,20.958559
3700340,https://adresowo.pl/o/mieszkanie-warszawa-saska-kepa-ul-saska-3-pokojowe-r4w0n6,ponad tydzień temu,11.0,Warszawa Saska Kępa,ul. Saska,Mieszkanie,3,48,True,880 000,18 333zł / m²,880000.0,18333.0,48.0,3.0,Warszawa,52.231818,21.061114
